NORMALIZED_TIME, NORMALIZED_UNCERTAINTY
 0.264, 0.000
 0.264, 0.000
 0.264, 0.000
 0.264, 0.000
 0.264, 0.000
 0.265, 0.000
 0.265, 0.000
 0.265, 0.000
 0.265, 0.000
 0.265, 0.000
 0.265, 0.000
 0.266, 0.000
 0.266, 0.000
 0.266, 0.000
 0.266, 0.000
 0.266, 0.000
 0.267, 0.000
 0.267, 0.000
 0.267, 0.000
 0.267, 0.000
 0.267, 0.000
 0.268, 0.000
 0.268, 0.000
 0.268, 0.000
 0.268, 0.000
 0.268, 0.000
 0.268, 0.000
 0.269, 0.000
 0.269, 0.000
 0.269, 0.000
 0.269, 0.000
 0.269, 0.000
 0.270, 0.000
 0.270, 0.000
 0.270, 0.000
 0.270, 0.000
 0.270, 0.000
 0.271, 0.000
 0.271, 0.000
 0.271, 0.000
 0.271, 0.000
 0.271, 0.000
 0.272, 0.000
 0.272, 0.000
 0.272, 0.000
 0.272, 0.000
 0.272, 0.000
 0.272, 0.000
 0.273, 0.000
 0.273, 0.000
 0.273, 0.000
 0.273, 0.000
 0.273, 0.000
 0.274, 0.000
 0.274, 0.000
 0.274, 0.000
 0.274, 0.000
 0.274, 0.000
 0.275, 0.000
 0.275, 0.000
 0.275, 0.000
 0.275, 0.000
 0.275, 0.000
 0.275, 0.000
 0.276, 0.000
 0.276, 0.000
 0.276, 0.000
 0.276, 0.000
 0.276, 0.000
 0.277, 0.000
 0.277, 0.000
 0.277, 0.000
 0.277, 0.000
 0.277, 0.000
 0.278, 0.000
 0.278, 0.000
 0.278, 0.000
 0.278, 0.000
 0.278, 0.000
 0.279, 0.000
 0.279, 0.000
 0.279, 0.000
 0.279, 0.000
 0.279, 0.000
 0.279, 0.000
 0.280, 0.000
 0.280, 0.000
 0.280, 0.000
 0.280, 0.000
 0.280, 0.000
 0.281, 0.000
 0.281, 0.000
 0.281, 0.000
 0.281, 0.000
 0.281, 0.000
 0.282, 0.000
 0.282, 0.000
 0.282, 0.000
 0.282, 0.000
 0.282, 0.000
 0.282, 0.000
 0.283, 0.000
 0.283, 0.000
 0.283, 0.000
 0.283, 0.000
 0.283, 0.000
 0.284, 0.000
 0.284, 0.000
 0.284, 0.000
 0.284, 0.000
 0.284, 0.000
 0.285, 0.000
 0.285, 0.000
 0.285, 0.000
 0.285, 0.000
 0.285, 0.000
 0.286, 0.000
 0.286, 0.000
 0.286, 0.000
 0.286, 0.000
 0.286, 0.000
 0.286, 0.000
 0.287, 0.000
 0.287, 0.000
 0.287, 0.000
 0.287, 0.000
 0.287, 0.000
 0.288, 0.000
 0.288, 0.000
 0.288, 0.000
 0.288, 0.000
 0.288, 0.000
 0.289, 0.000
 0.289, 0.000
 0.289, 0.000
 0.289, 0.000
 0.289, 0.000
 0.289, 0.000
 0.290, 0.000
 0.290, 0.000
 0.290, 0.000
 0.290, 0.000
 0.290, 0.000
 0.291, 0.000
 0.291, 0.000
 0.291, 0.000
 0.291, 0.000
 0.291, 0.000
 0.292, 0.000
 0.292, 0.000
 0.292, 0.000
 0.292, 0.000
 0.292, 0.000
 0.293, 0.000
 0.293, 0.000
 0.293, 0.000
 0.293, 0.000
 0.293, 0.000
 0.293, 0.000
 0.294, 0.000
 0.294, 0.000
 0.294, 0.000
 0.294, 0.000
 0.294, 0.000
 0.295, 0.000
 0.295, 0.000
 0.295, 0.000
 0.295, 0.000
 0.295, 0.000
 0.296, 0.000
 0.296, 0.000
 0.296, 0.000
 0.296, 0.000
 0.296, 0.000
 0.296, 0.000
 0.297, 0.000
 0.297, 0.000
 0.297, 0.000
 0.297, 0.000
 0.297, 0.000
 0.298, 0.000
 0.298, 0.000
 0.298, 0.000
 0.298, 0.000
 0.298, 0.000
 0.299, 0.000
 0.299, 0.000
 0.299, 0.000
 0.299, 0.000
 0.299, 0.000
 0.300, 0.000
 0.300, 0.000
 0.300, 0.000
 0.300, 0.000
 0.300, 0.000
 0.300, 0.000
 0.301, 0.000
 0.301, 0.000
 0.301, 0.000
 0.301, 0.000
 0.301, 0.000
 0.302, 0.000
 0.302, 0.000
 0.302, 0.000
 0.302, 0.000
 0.302, 0.000
 0.303, 0.000
 0.303, 0.000
 0.303, 0.000
 0.303, 0.000
 0.303, 0.000
 0.304, 0.000
 0.304, 0.000
 0.304, 0.000
 0.304, 0.000
 0.304, 0.000
 0.304, 0.000
 0.305, 0.000
 0.305, 0.000
 0.305, 0.000
 0.305, 0.000
 0.305, 0.000
 0.306, 0.000
 0.306, 0.000
 0.306, 0.000
 0.306, 0.000
 0.306, 0.000
 0.307, 0.000
 0.307, 0.000
 0.307, 0.000
 0.307, 0.000
 0.307, 0.000
 0.307, 0.000
 0.308, 0.000
 0.308, 0.000
 0.308, 0.000
 0.308, 0.000
 0.308, 0.000
 0.309, 0.000
 0.309, 0.000
 0.309, 0.000
 0.309, 0.000
 0.309, 0.000
 0.310, 0.000
 0.310, 0.000
 0.310, 0.000
 0.310, 0.000
 0.310, 0.000
 0.311, 0.000
 0.311, 0.000
 0.311, 0.000
 0.311, 0.000
 0.311, 0.000
 0.311, 0.000
 0.312, 0.000
 0.312, 0.000
 0.312, 0.000
 0.312, 0.000
 0.312, 0.000
 0.313, 0.000
 0.313, 0.000
 0.313, 0.000
 0.313, 0.000
 0.313, 0.000
 0.314, 0.000
 0.314, 0.000
 0.314, 0.000
 0.314, 0.000
 0.314, 0.000
 0.314, 0.000
 0.315, 0.000
 0.315, 0.000
 0.315, 0.000
 0.315, 0.000
 0.315, 0.000
 0.316, 0.000
 0.316, 0.000
 0.316, 0.000
 0.316, 0.000
 0.316, 0.000
 0.317, 0.000
 0.317, 0.000
 0.317, 0.000
 0.317, 0.000
 0.317, 0.000
 0.318, 0.000
 0.318, 0.000
 0.318, 0.000
 0.318, 0.000
 0.318, 0.000
 0.318, 0.000
 0.319, 0.000
 0.319, 0.000
 0.319, 0.000
 0.319, 0.000
 0.319, 0.000
 0.320, 0.000
 0.320, 0.000
 0.320, 0.000
 0.320, 0.000
 0.320, 0.000
 0.321, 0.000
 0.321, 0.000
 0.321, 0.000
 0.321, 0.000
 0.321, 0.000
 0.321, 0.000
 0.322, 0.000
 0.322, 0.000
 0.322, 0.000
 0.322, 0.000
 0.322, 0.000
 0.323, 0.000
 0.323, 0.000
 0.323, 0.000
 0.323, 0.000
 0.323, 0.000
 0.324, 0.000
 0.324, 0.000
 0.324, 0.000
 0.324, 0.000
 0.324, 0.000
 0.325, 0.000
 0.325, 0.000
 0.325, 0.000
 0.325, 0.000
 0.325, 0.000
 0.325, 0.000
 0.326, 0.000
 0.326, 0.000
 0.326, 0.000
 0.326, 0.000
 0.326, 0.000
 0.327, 0.000
 0.327, 0.000
 0.327, 0.000
 0.327, 0.000
 0.327, 0.000
 0.328, 0.000
 0.328, 0.000
 0.328, 0.000
 0.328, 0.000
 0.328, 0.000
 0.328, 0.000
 0.329, 0.000
 0.329, 0.000
 0.329, 0.000
 0.329, 0.000
 0.329, 0.000
 0.330, 0.000
 0.330, 0.000
 0.330, 0.000
 0.330, 0.000
 0.330, 0.000
 0.331, 0.000
 0.331, 0.000
 0.331, 0.000
 0.331, 0.000
 0.331, 0.000
 0.332, 0.000
 0.332, 0.000
 0.332, 0.000
 0.332, 0.000
 0.332, 0.000
 0.332, 0.000
 0.333, 0.000
 0.333, 0.000
 0.333, 0.000
 0.333, 0.000
 0.333, 0.000
 0.334, 0.000
 0.334, 0.000
 0.334, 0.000
 0.334, 0.000
 0.334, 0.000
 0.335, 0.000
 0.335, 0.000
 0.335, 0.000
 0.335, 0.000
 0.335, 0.000
 0.335, 0.000
 0.336, 0.000
 0.336, 0.000
 0.336, 0.000
 0.336, 0.000
 0.336, 0.000
 0.337, 0.000
 0.337, 0.000
 0.337, 0.000
 0.337, 0.000
 0.337, 0.000
 0.338, 0.000
 0.338, 0.000
 0.338, 0.000
 0.338, 0.000
 0.338, 0.000
 0.339, 0.000
 0.339, 0.000
 0.339, 0.000
 0.339, 0.000
 0.339, 0.000
 0.339, 0.000
 0.340, 0.000
 0.340, 0.000
 0.340, 0.000
 0.340, 0.000
 0.340, 0.000
 0.341, 0.000
 0.341, 0.000
 0.341, 0.000
 0.341, 0.000
 0.341, 0.000
 0.342, 0.000
 0.342, 0.000
 0.342, 0.000
 0.342, 0.000
 0.342, 0.000
 0.342, 0.000
 0.343, 0.000
 0.343, 0.000
 0.343, 0.000
 0.343, 0.000
 0.343, 0.000
 0.344, 0.000
 0.344, 0.000
 0.344, 0.000
 0.344, 0.000
 0.344, 0.000
 0.345, 0.000
 0.345, 0.000
 0.345, 0.000
 0.345, 0.000
 0.345, 0.000
 0.346, 0.000
 0.346, 0.000
 0.346, 0.000
 0.346, 0.000
 0.346, 0.000
 0.346, 0.000
 0.347, 0.000
 0.347, 0.000
 0.347, 0.000
 0.347, 0.000
 0.347, 0.000
 0.348, 0.000
 0.348, 0.000
 0.348, 0.000
 0.348, 0.000
 0.348, 0.000
 0.349, 0.000
 0.349, 0.000
 0.349, 0.000
 0.349, 0.000
 0.349, 0.000
 0.349, 0.000
 0.350, 0.000
 0.350, 0.000
 0.350, 0.000
 0.350, 0.000
 0.350, 0.000
 0.351, 0.000
 0.351, 0.000
 0.351, 0.000
 0.351, 0.000
 0.351, 0.000
 0.352, 0.000
 0.352, 0.000
 0.352, 0.000
 0.352, 0.000
 0.352, 0.000
 0.353, 0.000
 0.353, 0.000
 0.353, 0.000
 0.353, 0.000
 0.353, 0.000
 0.353, 0.000
 0.354, 0.000
 0.354, 0.000
 0.354, 0.000
 0.354, 0.000
 0.354, 0.000
 0.355, 0.000
 0.355, 0.000
 0.355, 0.000
 0.355, 0.000
 0.355, 0.000
 0.356, 0.000
 0.356, 0.000
 0.356, 0.000
 0.356, 0.000
 0.356, 0.000
 0.356, 0.000
 0.357, 0.000
 0.357, 0.000
 0.357, 0.000
 0.357, 0.000
 0.357, 0.000
 0.358, 0.000
 0.358, 0.000
 0.358, 0.000
 0.358, 0.000
 0.358, 0.000
 0.359, 0.000
 0.359, 0.000
 0.359, 0.000
 0.359, 0.000
 0.359, 0.000
 0.360, 0.000
 0.360, 0.000
 0.360, 0.000
 0.360, 0.000
 0.360, 0.000
 0.360, 0.000
 0.361, 0.000
 0.361, 0.000
 0.361, 0.000
 0.361, 0.000
 0.361, 0.000
 0.362, 0.000
 0.362, 0.000
 0.362, 0.000
 0.362, 0.000
 0.362, 0.000
 0.363, 0.000
 0.363, 0.000
 0.363, 0.000
 0.363, 0.000
 0.363, 0.000
 0.363, 0.000
 0.364, 0.000
 0.364, 0.000
 0.364, 0.000
 0.364, 0.000
 0.364, 0.000
 0.365, 0.000
 0.365, 0.000
 0.365, 0.000
 0.365, 0.000
 0.365, 0.000
 0.366, 0.000
 0.366, 0.000
 0.366, 0.000
 0.366, 0.000
 0.366, 0.000
 0.367, 0.000
 0.367, 0.000
 0.367, 0.000
 0.367, 0.000
 0.367, 0.000
 0.367, 0.000
 0.368, 0.000
 0.368, 0.000
 0.368, 0.000
 0.368, 0.000
 0.368, 0.000
 0.369, 0.000
 0.369, 0.000
 0.369, 0.000
 0.369, 0.000
 0.369, 0.000
 0.370, 0.000
 0.370, 0.000
 0.370, 0.000
 0.370, 0.000
 0.370, 0.000
 0.370, 0.000
 0.371, 0.000
 0.371, 0.000
 0.371, 0.000
 0.371, 0.000
 0.371, 0.000
 0.372, 0.000
 0.372, 0.000
 0.372, 0.000
 0.372, 0.000
 0.372, 0.000
 0.373, 0.000
 0.373, 0.000
 0.373, 0.000
 0.373, 0.000
 0.373, 0.000
 0.374, 0.000
 0.374, 0.000
 0.374, 0.000
 0.374, 0.000
 0.374, 0.000
 0.374, 0.000
 0.375, 0.000
 0.375, 0.000
 0.375, 0.000
 0.375, 0.000
 0.375, 0.000
 0.376, 0.000
 0.376, 0.000
 0.376, 0.000
 0.376, 0.000
 0.376, 0.000
 0.377, 0.000
 0.377, 0.000
 0.377, 0.000
 0.377, 0.000
 0.377, 0.000
 0.377, 0.000
 0.378, 0.000
 0.378, 0.000
 0.378, 0.000
 0.378, 0.000
 0.378, 0.000
 0.379, 0.000
 0.379, 0.000
 0.379, 0.000
 0.379, 0.000
 0.379, 0.000
 0.380, 0.000
 0.380, 0.000
 0.380, 0.000
 0.380, 0.000
 0.380, 0.000
 0.381, 0.000
 0.381, 0.000
 0.381, 0.000
 0.381, 0.000
 0.381, 0.000
 0.381, 0.000
 0.382, 0.000
 0.382, 0.000
 0.382, 0.000
 0.382, 0.000
 0.382, 0.000
 0.383, 0.000
 0.383, 0.000
 0.383, 0.000
 0.383, 0.000
 0.383, 0.000
 0.384, 0.000
 0.384, 0.000
 0.384, 0.000
 0.384, 0.000
 0.384, 0.000
 0.384, 0.000
 0.385, 0.000
 0.385, 0.000
 0.385, 0.000
 0.385, 0.000
 0.385, 0.000
 0.386, 0.000
 0.386, 0.000
 0.386, 0.000
 0.386, 0.000
 0.386, 0.000
 0.387, 0.000
 0.387, 0.000
 0.387, 0.000
 0.387, 0.000
 0.387, 0.000
 0.388, 0.000
 0.388, 0.000
 0.388, 0.000
 0.388, 0.000
 0.388, 0.000
 0.388, 0.000
 0.389, 0.000
 0.389, 0.000
 0.389, 0.000
 0.389, 0.000
 0.389, 0.000
 0.390, 0.000
 0.390, 0.000
 0.390, 0.000
 0.390, 0.000
 0.390, 0.000
 0.391, 0.000
 0.391, 0.000
 0.391, 0.000
 0.391, 0.000
 0.391, 0.000
 0.391, 0.000
 0.392, 0.000
 0.392, 0.000
 0.392, 0.000
 0.392, 0.000
 0.392, 0.000
 0.393, 0.000
 0.393, 0.000
 0.393, 0.000
 0.393, 0.000
 0.393, 0.000
 0.394, 0.000
 0.394, 0.000
 0.394, 0.000
 0.394, 0.000
 0.394, 0.000
 0.395, 0.000
 0.395, 0.000
 0.395, 0.000
 0.395, 0.000
 0.395, 0.000
 0.395, 0.000
 0.396, 0.000
 0.396, 0.000
 0.396, 0.000
 0.396, 0.000
 0.396, 0.000
 0.397, 0.000
 0.397, 0.000
 0.397, 0.000
 0.397, 0.000
 0.397, 0.000
 0.398, 0.000
 0.398, 0.000
 0.398, 0.000
 0.398, 0.000
 0.398, 0.000
 0.398, 0.000
 0.399, 0.000
 0.399, 0.000
 0.399, 0.000
 0.399, 0.000
 0.399, 0.000
 0.400, 0.000
 0.400, 0.000
 0.400, 0.000
 0.400, 0.000
 0.400, 0.000
 0.401, 0.000
 0.401, 0.000
 0.401, 0.000
 0.401, 0.000
 0.401, 0.000
 0.402, 0.000
 0.402, 0.000
 0.402, 0.000
 0.402, 0.000
 0.402, 0.000
 0.402, 0.000
 0.403, 0.000
 0.403, 0.000
 0.403, 0.000
 0.403, 0.000
 0.403, 0.000
 0.404, 0.000
 0.404, 0.000
 0.404, 0.000
 0.404, 0.000
 0.404, 0.000
 0.405, 0.000
 0.405, 0.000
 0.405, 0.000
 0.405, 0.000
 0.405, 0.000
 0.405, 0.000
 0.406, 0.000
 0.406, 0.000
 0.406, 0.000
 0.406, 0.000
 0.406, 0.000
 0.407, 0.000
 0.407, 0.000
 0.407, 0.000
 0.407, 0.000
 0.407, 0.000
 0.408, 0.000
 0.408, 0.000
 0.408, 0.000
 0.408, 0.000
 0.408, 0.000
 0.409, 0.000
 0.409, 0.000
 0.409, 0.000
 0.409, 0.000
 0.409, 0.000
 0.409, 0.000
 0.410, 0.000
 0.410, 0.000
 0.410, 0.000
 0.410, 0.000
 0.410, 0.000
 0.411, 0.000
 0.411, 0.000
 0.411, 0.000
 0.411, 0.000
 0.411, 0.000
 0.412, 0.000
 0.412, 0.000
 0.412, 0.000
 0.412, 0.000
 0.412, 0.000
 0.412, 0.000
 0.413, 0.000
 0.413, 0.000
 0.413, 0.000
 0.413, 0.000
 0.413, 0.000
 0.414, 0.000
 0.414, 0.000
 0.414, 0.000
 0.414, 0.000
 0.414, 0.000
 0.415, 0.000
 0.415, 0.000
 0.415, 0.000
 0.415, 0.000
 0.415, 0.000
 0.416, 0.000
 0.416, 0.000
 0.416, 0.000
 0.416, 0.000
 0.416, 0.000
 0.416, 0.000
 0.417, 0.000
 0.417, 0.000
 0.417, 0.000
 0.417, 0.000
 0.417, 0.000
 0.418, 0.000
 0.418, 0.000
 0.418, 0.000
 0.418, 0.000
 0.418, 0.000
 0.419, 0.000
 0.419, 0.000
 0.419, 0.000
 0.419, 0.000
 0.419, 0.000
 0.419, 0.000
 0.420, 0.000
 0.420, 0.000
 0.420, 0.000
 0.420, 0.000
 0.420, 0.000
 0.421, 0.000
 0.421, 0.000
 0.421, 0.000
 0.421, 0.000
 0.421, 0.000
 0.422, 0.000
 0.422, 0.000
 0.422, 0.000
 0.422, 0.000
 0.422, 0.000
 0.423, 0.000
 0.423, 0.000
 0.423, 0.000
 0.423, 0.000
 0.423, 0.000
 0.423, 0.000
 0.424, 0.000
 0.424, 0.000
 0.424, 0.000
 0.424, 0.000
 0.424, 0.000
 0.425, 0.000
 0.425, 0.000
 0.425, 0.000
 0.425, 0.000
 0.425, 0.000
 0.426, 0.000
 0.426, 0.000
 0.426, 0.000
 0.426, 0.000
 0.426, 0.000
 0.426, 0.000
 0.427, 0.000
 0.427, 0.000
 0.427, 0.000
 0.427, 0.000
 0.427, 0.000
 0.428, 0.000
 0.428, 0.000
 0.428, 0.000
 0.428, 0.000
 0.428, 0.000
 0.429, 0.000
 0.429, 0.000
 0.429, 0.000
 0.429, 0.000
 0.429, 0.000
 0.430, 0.000
 0.430, 0.000
 0.430, 0.000
 0.430, 0.000
 0.430, 0.000
 0.430, 0.000
 0.431, 0.000
 0.431, 0.000
 0.431, 0.000
 0.431, 0.000
 0.431, 0.000
 0.432, 0.000
 0.432, 0.000
 0.432, 0.000
 0.432, 0.000
 0.432, 0.000
 0.433, 0.000
 0.433, 0.000
 0.433, 0.000
 0.433, 0.000
 0.433, 0.000
 0.433, 0.000
 0.434, 0.000
 0.434, 0.000
 0.434, 0.000
 0.434, 0.000
 0.434, 0.000
 0.435, 0.000
 0.435, 0.000
 0.435, 0.000
 0.435, 0.000
 0.435, 0.000
 0.436, 0.000
 0.436, 0.000
 0.436, 0.000
 0.436, 0.000
 0.436, 0.000
 0.437, 0.000
 0.437, 0.000
 0.437, 0.000
 0.437, 0.000
 0.437, 0.000
 0.437, 0.000
 0.438, 0.000
 0.438, 0.000
 0.438, 0.000
 0.438, 0.000
 0.438, 0.000
 0.439, 0.000
 0.439, 0.000
 0.439, 0.000
 0.439, 0.000
 0.439, 0.000
 0.440, 0.000
 0.440, 0.000
 0.440, 0.000
 0.440, 0.000
 0.440, 0.000
 0.440, 0.000
 0.441, 0.000
 0.441, 0.000
 0.441, 0.000
 0.441, 0.000
 0.441, 0.000
 0.442, 0.000
 0.442, 0.000
 0.442, 0.000
 0.442, 0.000
 0.442, 0.000
 0.443, 0.000
 0.443, 0.000
 0.443, 0.000
 0.443, 0.000
 0.443, 0.000
 0.444, 0.000
 0.444, 0.000
 0.444, 0.000
 0.444, 0.000
 0.444, 0.000
 0.444, 0.000
 0.445, 0.000
 0.445, 0.000
 0.445, 0.000
 0.445, 0.000
 0.445, 0.000
 0.446, 0.000
 0.446, 0.000
 0.446, 0.000
 0.446, 0.000
 0.446, 0.000
 0.447, 0.000
 0.447, 0.000
 0.447, 0.000
 0.447, 0.000
 0.447, 0.000
 0.447, 0.000
 0.448, 0.000
 0.448, 0.000
 0.448, 0.000
 0.448, 0.000
 0.448, 0.000
 0.449, 0.000
 0.449, 0.000
 0.449, 0.000
 0.449, 0.000
 0.449, 0.000
 0.450, 0.000
 0.450, 0.000
 0.450, 0.000
 0.450, 0.000
 0.450, 0.000
 0.451, 0.000
 0.451, 0.000
 0.451, 0.000
 0.451, 0.000
 0.451, 0.000
 0.451, 0.000
 0.452, 0.000
 0.452, 0.000
 0.452, 0.000
 0.452, 0.000
 0.452, 0.000
 0.453, 0.000
 0.453, 0.000
 0.453, 0.000
 0.453, 0.000
 0.453, 0.000
 0.454, 0.000
 0.454, 0.000
 0.454, 0.000
 0.454, 0.000
 0.454, 0.000
 0.454, 0.000
 0.455, 0.000
 0.455, 0.000
 0.455, 0.000
 0.455, 0.000
 0.455, 0.000
 0.456, 0.000
 0.456, 0.000
 0.456, 0.000
 0.456, 0.000
 0.456, 0.000
 0.457, 0.000
 0.457, 0.000
 0.457, 0.000
 0.457, 0.000
 0.457, 0.000
 0.458, 0.000
 0.458, 0.000
 0.458, 0.000
 0.458, 0.000
 0.458, 0.000
 0.458, 0.000
 0.459, 0.000
 0.459, 0.000
 0.459, 0.000
 0.459, 0.000
 0.459, 0.000
 0.460, 0.000
 0.460, 0.000
 0.460, 0.000
 0.460, 0.000
 0.460, 0.000
 0.461, 0.000
 0.461, 0.000
 0.461, 0.000
 0.461, 0.000
 0.461, 0.000
 0.461, 0.000
 0.462, 0.000
 0.462, 0.000
 0.462, 0.000
 0.462, 0.000
 0.462, 0.000
 0.463, 0.000
 0.463, 0.000
 0.463, 0.000
 0.463, 0.000
 0.463, 0.000
 0.464, 0.000
 0.464, 0.000
 0.464, 0.000
 0.464, 0.000
 0.464, 0.000
 0.465, 0.000
 0.465, 0.000
 0.465, 0.000
 0.465, 0.000
 0.465, 0.000
 0.465, 0.000
 0.466, 0.000
 0.466, 0.000
 0.466, 0.000
 0.466, 0.000
 0.466, 0.000
 0.467, 0.000
 0.467, 0.000
 0.467, 0.000
 0.467, 0.000
 0.467, 0.000
 0.468, 0.000
 0.468, 0.000
 0.468, 0.000
 0.468, 0.000
 0.468, 0.000
 0.468, 0.000
 0.469, 0.000
 0.469, 0.000
 0.469, 0.000
 0.469, 0.000
 0.469, 0.000
 0.470, 0.000
 0.470, 0.000
 0.470, 0.000
 0.470, 0.000
 0.470, 0.000
 0.471, 0.000
 0.471, 0.000
 0.471, 0.000
 0.471, 0.000
 0.471, 0.000
 0.472, 0.000
 0.472, 0.000
 0.472, 0.000
 0.472, 0.000
 0.472, 0.000
 0.472, 0.000
 0.473, 0.000
 0.473, 0.000
 0.473, 0.000
 0.473, 0.000
 0.473, 0.000
 0.474, 0.000
 0.474, 0.000
 0.474, 0.000
 0.474, 0.000
 0.474, 0.000
 0.475, 0.000
 0.475, 0.000
 0.475, 0.000
 0.475, 0.000
 0.475, 0.000
 0.475, 0.000
 0.476, 0.000
 0.476, 0.000
 0.476, 0.000
 0.476, 0.000
 0.476, 0.000
 0.477, 0.000
 0.477, 0.000
 0.477, 0.000
 0.477, 0.000
 0.477, 0.000
 0.478, 0.000
 0.478, 0.000
 0.478, 0.000
 0.478, 0.000
 0.478, 0.000
 0.479, 0.000
 0.479, 0.000
 0.479, 0.000
 0.479, 0.000
 0.479, 0.000
 0.479, 0.000
 0.480, 0.000
 0.480, 0.000
 0.480, 0.000
 0.480, 0.000
 0.480, 0.000
 0.481, 0.000
 0.481, 0.000
 0.481, 0.000
 0.481, 0.000
 0.481, 0.000
 0.482, 0.000
 0.482, 0.000
 0.482, 0.000
 0.482, 0.000
 0.482, 0.000
 0.482, 0.000
 0.483, 0.000
 0.483, 0.000
 0.483, 0.000
 0.483, 0.000
 0.483, 0.000
 0.484, 0.000
 0.484, 0.000
 0.484, 0.000
 0.484, 0.000
 0.484, 0.000
 0.485, 0.000
 0.485, 0.000
 0.485, 0.000
 0.485, 0.000
 0.485, 0.000
 0.486, 0.000
 0.486, 0.000
 0.486, 0.000
 0.486, 0.000
 0.486, 0.000
 0.486, 0.000
 0.487, 0.000
 0.487, 0.000
 0.487, 0.000
 0.487, 0.000
 0.487, 0.000
 0.488, 0.000
 0.488, 0.000
 0.488, 0.000
 0.488, 0.000
 0.488, 0.000
 0.489, 0.000
 0.489, 0.000
 0.489, 0.000
 0.489, 0.000
 0.489, 0.000
 0.489, 0.000
 0.490, 0.000
 0.490, 0.000
 0.490, 0.000
 0.490, 0.000
 0.490, 0.000
 0.491, 0.000
 0.491, 0.000
 0.491, 0.000
 0.491, 0.000
 0.491, 0.000
 0.492, 0.000
 0.492, 0.000
 0.492, 0.000
 0.492, 0.000
 0.492, 0.000
 0.493, 0.000
 0.493, 0.000
 0.493, 0.000
 0.493, 0.000
 0.493, 0.000
 0.493, 0.000
 0.494, 0.000
 0.494, 0.000
 0.494, 0.000
 0.494, 0.000
 0.494, 0.000
 0.495, 0.000
 0.495, 0.000
 0.495, 0.000
 0.495, 0.000
 0.495, 0.000
 0.496, 0.000
 0.496, 0.000
 0.496, 0.000
 0.496, 0.000
 0.496, 0.000
 0.496, 0.000
 0.497, 0.000
 0.497, 0.000
 0.497, 0.000
 0.497, 0.000
 0.497, 0.000
 0.498, 0.000
 0.498, 0.000
 0.498, 0.000
 0.498, 0.000
 0.498, 0.000
 0.499, 0.000
 0.499, 0.000
 0.499, 0.000
 0.499, 0.000
 0.499, 0.000
 0.500, 0.000
 0.500, 0.000
 0.500, 0.000
 0.500, 0.000
 0.500, 0.000
 0.500, 0.000
 0.501, 0.000
 0.501, 0.000
 0.501, 0.000
 0.501, 0.000
 0.501, 0.000
 0.502, 0.000
 0.502, 0.000
 0.502, 0.000
 0.502, 0.000
 0.502, 0.000
 0.503, 0.000
 0.503, 0.000
 0.503, 0.000
 0.503, 0.000
 0.503, 0.000
 0.504, 0.000
 0.504, 0.000
 0.504, 0.000
 0.504, 0.000
 0.504, 0.000
 0.504, 0.000
 0.505, 0.000
 0.505, 0.000
 0.505, 0.000
 0.505, 0.000
 0.505, 0.000
 0.506, 0.000
 0.506, 0.000
 0.506, 0.000
 0.506, 0.000
 0.506, 0.000
 0.507, 0.000
 0.507, 0.000
 0.507, 0.000
 0.507, 0.000
 0.507, 0.000
 0.507, 0.000
 0.508, 0.000
 0.508, 0.000
 0.508, 0.000
 0.508, 0.000
 0.508, 0.000
 0.509, 0.000
 0.509, 0.000
 0.509, 0.000
 0.509, 0.000
 0.509, 0.000
 0.510, 0.000
 0.510, 0.000
 0.510, 0.000
 0.510, 0.000
 0.510, 0.000
 0.511, 0.000
 0.511, 0.000
 0.511, 0.000
 0.511, 0.000
 0.511, 0.000
 0.511, 0.000
 0.512, 0.000
 0.512, 0.000
 0.512, 0.000
 0.512, 0.000
 0.512, 0.000
 0.513, 0.000
 0.513, 0.000
 0.513, 0.000
 0.513, 0.000
 0.513, 0.000
 0.514, 0.000
 0.514, 0.000
 0.514, 0.000
 0.514, 0.000
 0.514, 0.000
 0.514, 0.000
 0.515, 0.000
 0.515, 0.000
 0.515, 0.000
 0.515, 0.000
 0.515, 0.000
 0.516, 0.000
 0.516, 0.000
 0.516, 0.000
 0.516, 0.000
 0.516, 0.000
 0.517, 0.000
 0.517, 0.000
 0.517, 0.000
 0.517, 0.000
 0.517, 0.000
 0.518, 0.000
 0.518, 0.000
 0.518, 0.000
 0.518, 0.000
 0.518, 0.000
 0.518, 0.000
 0.519, 0.000
 0.519, 0.000
 0.519, 0.000
 0.519, 0.000
 0.519, 0.000
 0.520, 0.000
 0.520, 0.000
 0.520, 0.000
 0.520, 0.000
 0.520, 0.000
 0.521, 0.000
 0.521, 0.000
 0.521, 0.000
 0.521, 0.000
 0.521, 0.000
 0.521, 0.000
 0.522, 0.000
 0.522, 0.000
 0.522, 0.000
 0.522, 0.000
 0.522, 0.000
 0.523, 0.000
 0.523, 0.000
 0.523, 0.000
 0.523, 0.000
 0.523, 0.000
 0.524, 0.000
 0.524, 0.000
 0.524, 0.000
 0.524, 0.000
 0.524, 0.000
 0.525, 0.000
 0.525, 0.000
 0.525, 0.000
 0.525, 0.000
 0.525, 0.000
 0.525, 0.000
 0.526, 0.000
 0.526, 0.000
 0.526, 0.000
 0.526, 0.000
 0.526, 0.000
 0.527, 0.000
 0.527, 0.000
 0.527, 0.000
 0.527, 0.000
 0.527, 0.000
 0.528, 0.000
 0.528, 0.000
